,Writer_Avg_Rating,Director_Avg_Rating,Actor_Avg_Rating,runtimeMinutes,OMDB_Metascore,genres,OMDB_Rated,ReleaseMonth,averageRating,actual,predictions
11719,6.5,6.21,5.77,85.0,54.0,2,0,10.0,6.5,6.5,6.336000000000002
11720,5.38,5.76,5.54,101.0,52.0,6,0,10.0,5.8,5.8,5.775333333333314
11721,6.83,7.11,6.57,112.0,72.0,4,0,11.0,7.3,7.3,7.161666666666651
11722,5.73,6.87,6.16,90.0,70.0,2,2,9.0,6.4,6.4,6.545000000000019
11723,5.31,5.62,6.66,97.0,81.0,2,0,8.0,7.1,7.1,6.86366666666664
11724,6.05,6.28,6.55,110.0,49.0,10,0,4.0,6.4,6.4,6.388666666666689
11725,5.76,6.43,6.25,124.0,36.0,4,0,11.0,6.4,6.4,6.266000000000024
11726,6.83,7.86,5.8,154.0,64.0,12,0,12.0,7.5,7.5,7.520999999999995
11727,5.09,5.57,5.88,105.0,42.0,2,1,3.0,5.2,5.2,5.326666666666662
11728,4.8,5.05,5.99,86.0,46.0,2,0,7.0,6.0,6.0,5.729000000000001
11729,5.91,6.64,6.28,115.0,46.0,4,0,10.0,6.6,6.6,6.504666666666646
11730,6.82,7.56,7.0,134.0,74.0,4,2,1.0,7.0,7.0,7.270666666666666
11731,6.63,6.39,6.53,138.0,91.0,4,0,9.0,8.2,8.2,7.905000000000001
11732,5.68,5.77,5.31,84.0,42.0,2,1,8.0,5.2,5.2,5.260000000000015
11733,6.71,7.0,6.56,100.0,51.0,4,3,3.0,7.3,7.3,7.132666666666652
11734,5.31,5.62,6.17,100.0,70.0,2,0,8.0,6.3,6.3,6.32633333333331
11735,5.88,6.59,6.08,86.0,70.0,2,2,3.0,6.9,6.9,6.6990000000000265
11736,6.6,7.29,6.52,103.0,35.0,2,0,10.0,6.3,6.3,6.30499999999998
11737,6.18,6.42,5.61,137.0,46.0,10,0,9.0,6.8,6.8,6.602333333333316
11738,5.13,5.13,5.65,90.0,53.0,8,3,8.0,4.6,4.6,4.969666666666655
11739,6.36,7.44,6.25,129.0,59.0,0,2,5.0,6.5,6.5,6.632666666666665
11740,6.35,7.3,6.02,109.0,65.0,10,0,3.0,7.3,7.3,6.985666666666666
11741,6.56,6.95,5.95,93.0,80.0,2,2,3.0,6.9,6.9,7.044666666666665
11742,5.57,7.23,6.45,108.0,59.0,2,0,5.0,7.0,7.0,6.712999999999996
11743,6.28,6.52,6.37,115.0,61.0,4,0,2.0,6.6,6.6,6.599333333333314
11744,6.65,6.56,6.21,114.0,45.0,12,2,11.0,6.3,6.3,6.324666666666649
11745,5.67,5.67,7.1,198.0,71.0,3,3,9.0,7.8,7.8,7.528999999999998
11746,4.5,5.17,5.2,108.0,18.0,2,1,4.0,4.5,4.5,4.5103333333333255
11747,6.76,6.54,6.34,178.0,43.0,10,2,11.0,7.2,7.2,6.6246666666666645
11748,6.28,6.3,6.19,98.0,71.0,2,2,7.0,7.3,7.3,6.56133333333334
11749,5.84,6.48,5.74,117.0,41.0,2,0,1.0,5.6,5.6,5.740666666666647
11750,6.44,6.28,6.39,105.0,53.0,2,0,8.0,6.3,6.3,6.441000000000008
11751,6.54,6.95,6.28,155.0,57.0,4,0,11.0,6.6,6.6,6.663666666666649
11752,6.3,7.01,5.87,105.0,55.0,6,0,8.0,6.0,6.0,6.275666666666665
11753,7.27,6.86,6.45,134.0,65.0,10,2,5.0,7.4,7.4,7.416000000000019
11754,6.15,5.9,5.97,105.0,54.0,2,0,9.0,5.9,5.9,6.001000000000015
11755,7.49,7.99,6.79,134.0,76.0,0,2,12.0,8.3,8.3,8.146333333333338
11756,3.63,4.76,5.08,95.0,11.0,0,2,11.0,3.6,3.6,3.5143333333333446
11757,5.43,6.89,5.81,98.0,54.0,2,1,12.0,6.5,6.5,6.294999999999999
11758,6.74,6.65,6.1,103.0,61.0,2,0,6.0,6.3,6.3,6.493999999999972
11759,4.99,5.78,5.35,87.0,18.0,2,1,12.0,4.0,4.0,4.323666666666669
11760,5.97,5.17,5.93,107.0,47.0,4,0,4.0,6.1,6.1,6.078666666666646
11761,6.07,6.3,6.14,105.0,50.0,2,2,6.0,6.3,6.3,6.273666666666641
11762,5.79,5.71,5.69,93.0,58.0,2,0,9.0,6.0,6.0,5.9203333333333354
11763,6.12,6.36,6.41,104.0,71.0,2,0,8.0,6.6,6.6,6.6293333333333155
11764,6.92,6.46,6.01,113.0,58.0,12,0,5.0,6.6,6.6,6.69433333333331
11765,5.81,5.45,5.62,97.0,36.0,6,0,2.0,6.0,6.0,5.8066666666666675
11766,6.55,6.54,6.37,101.0,40.0,6,0,4.0,6.2,6.2,6.238000000000015
11767,7.3,7.3,6.17,128.0,76.0,4,0,2.0,7.3,7.3,7.340999999999982
11768,5.42,6.83,5.92,93.0,71.0,12,0,9.0,6.6,6.6,6.539333333333314
11769,6.2,6.1,5.47,82.0,44.0,2,0,5.0,6.5,6.5,6.345999999999996
11770,6.66,6.6,6.46,139.0,67.0,2,2,12.0,7.7,7.7,7.436333333333341
11771,6.53,6.67,6.66,132.0,66.0,10,0,12.0,6.6,6.6,7.0206666666666555
11772,6.55,5.95,6.17,106.0,49.0,2,2,7.0,6.1,6.1,6.200666666666646
11773,6.43,6.27,6.72,122.0,48.0,4,0,4.0,6.8,6.8,6.720333333333312
11774,6.86,6.5,6.49,124.0,43.0,12,0,9.0,6.0,6.0,6.307666666666664
11775,4.9,5.32,5.87,96.0,26.0,6,0,1.0,5.4,5.4,5.232333333333349
11776,5.5,5.9,5.84,101.0,44.0,2,2,8.0,5.5,5.5,5.544666666666664
11777,6.09,6.17,6.15,117.0,74.0,4,0,10.0,6.2,6.2,6.358666666666685
11778,6.54,7.17,6.19,177.0,29.0,4,0,12.0,6.1,6.1,6.151333333333312
11779,6.49,5.44,6.22,117.0,71.0,4,2,9.0,7.2,7.2,7.113333333333348
11780,6.95,7.28,6.56,106.0,56.0,10,2,1.0,6.8,6.8,6.936666666666653
11781,6.13,6.31,6.25,143.0,70.0,2,0,3.0,6.7,6.7,6.7460000000000235
11782,6.38,5.41,6.45,109.0,67.0,2,0,3.0,6.9,6.9,6.831333333333358
11783,6.91,6.41,6.5,135.0,72.0,12,2,11.0,7.2,7.2,7.197000000000018
11784,6.58,6.58,6.06,105.0,48.0,2,0,2.0,6.1,6.1,6.160333333333311
11785,5.97,5.86,5.8,110.0,55.0,6,0,1.0,5.8,5.8,5.85566666666665
11786,5.26,6.77,5.69,87.0,42.0,12,0,2.0,6.1,6.1,5.42733333333334
11787,6.15,6.25,5.75,92.0,59.0,2,0,4.0,6.3,6.3,6.253333333333316
11788,5.45,6.42,5.96,140.0,71.0,4,0,2.0,7.2,7.2,6.92800000000002
11789,6.31,6.51,6.17,116.0,50.0,10,2,4.0,6.2,6.2,6.3016666666666845
11790,6.09,5.84,5.84,120.0,63.0,6,0,12.0,6.3,6.3,6.409333333333318
11791,6.62,6.53,6.09,127.0,67.0,4,1,3.0,6.8,6.8,6.774999999999995
11792,6.66,6.68,6.56,136.0,55.0,4,2,10.0,7.1,7.1,6.793000000000003
11793,6.38,6.44,6.29,100.0,61.0,10,0,8.0,5.9,5.9,6.078000000000017
11794,6.45,6.22,5.92,109.0,47.0,2,1,5.0,6.6,6.6,6.52033333333331
11795,6.55,5.9,5.91,99.0,59.0,2,2,5.0,6.7,6.7,6.57400000000002
11796,6.56,6.86,6.27,121.0,45.0,4,0,2.0,6.3,6.3,6.35499999999998
11797,6.47,6.86,5.69,115.0,68.0,2,0,9.0,7.0,7.0,6.908666666666665
11798,6.83,6.86,6.23,110.0,70.0,12,1,5.0,7.2,7.2,7.14366666666668
11799,5.2,4.76,5.76,96.0,34.0,4,2,8.0,5.2,5.2,5.173000000000019
11800,4.9,5.18,6.03,121.0,23.0,0,2,6.0,3.9,3.9,4.912666666666665
11801,6.01,6.41,6.17,134.0,35.0,0,2,2.0,6.1,6.1,6.0726666666666524
11802,3.75,4.23,4.16,93.0,32.0,2,1,1.0,3.6,3.6,3.6766666666666743
11803,6.48,6.61,6.26,114.0,82.0,2,0,10.0,7.1,7.1,7.104999999999969
11804,5.52,5.9,5.46,86.0,61.0,2,0,7.0,5.6,5.6,5.557999999999985
11805,6.34,6.77,4.71,129.0,52.0,0,0,11.0,7.3,7.3,6.915666666666644
11806,6.83,6.86,6.5,105.0,75.0,2,0,1.0,6.7,6.7,6.862000000000018
11807,7.35,7.35,6.5,84.0,32.0,4,3,4.0,6.4,6.4,7.140666666666662
11808,3.42,4.35,5.47,97.0,28.0,0,2,8.0,3.0,3.0,4.04966666666667
11809,6.48,7.01,6.08,121.0,62.0,2,0,7.0,6.7,6.7,6.707666666666689
11810,6.63,6.85,5.72,106.0,43.0,2,0,9.0,6.9,6.9,6.691000000000027
11811,6.99,6.6,6.91,112.0,91.0,4,0,11.0,7.5,7.5,7.466333333333338
11812,7.15,7.04,7.23,98.0,77.0,2,3,10.0,7.5,7.5,7.419000000000006
11813,7.03,7.23,6.66,95.0,80.0,4,3,11.0,7.7,7.7,7.088333333333333
11814,6.1,6.18,6.87,100.0,65.0,10,1,11.0,6.7,6.7,6.8340000000000005
11815,6.45,6.04,6.4,80.0,47.0,4,3,2.0,6.4,6.4,6.372666666666693
11816,5.41,5.94,6.29,101.0,65.0,4,2,10.0,6.2,6.2,6.252333333333351
11817,4.8,4.23,5.99,89.0,36.0,2,1,2.0,4.7,4.7,4.836666666666666
11818,6.9,6.63,6.25,89.0,76.0,2,2,11.0,7.2,7.2,7.063666666666674
11819,5.95,6.85,6.01,121.0,82.0,12,0,1.0,7.5,7.5,7.387000000000001
11820,7.08,7.29,6.45,194.0,75.0,10,2,12.0,7.9,7.9,7.506999999999997
11821,6.09,6.45,6.34,119.0,52.0,12,2,12.0,6.5,6.5,6.416666666666667
11822,6.2,6.2,5.9,88.0,67.0,2,2,3.0,6.2,6.2,6.214000000000023
11823,6.05,5.98,5.84,96.0,56.0,2,0,2.0,5.6,5.6,5.757666666666648
11824,7.43,7.46,6.36,92.0,88.0,2,1,11.0,7.9,7.9,7.715000000000023
11825,6.1,5.1,6.33,101.0,57.0,10,0,4.0,6.1,6.1,6.103666666666647
11826,6.89,7.3,6.56,103.0,90.0,2,1,6.0,8.2,8.2,7.906000000000001
11827,4.49,4.7,4.37,99.0,35.0,0,1,3.0,3.6,3.6,3.751000000000005
11828,6.43,6.64,5.81,91.0,65.0,10,3,4.0,5.8,5.8,6.015999999999985
11829,6.18,6.77,6.26,125.0,54.0,12,0,10.0,6.7,6.7,6.613333333333352
11830,6.92,6.8,6.3,113.0,77.0,4,0,7.0,7.0,7.0,7.077
11831,6.89,7.18,6.4,117.0,81.0,4,3,8.0,7.3,7.3,7.170000000000003
11832,5.7,6.23,5.58,93.0,20.0,2,1,2.0,5.9,5.9,5.668666666666687
11833,6.25,6.25,7.0,96.0,74.0,10,3,6.0,7.0,7.0,7.037999999999998
11834,5.58,6.13,5.69,99.0,19.0,6,0,1.0,5.0,5.0,5.148333333333332
11835,5.96,6.11,6.03,104.0,55.0,4,2,4.0,5.5,5.5,5.659
11836,6.9,6.0,6.0,87.0,5.0,12,0,4.0,5.2,5.2,5.508666666666685
11837,5.65,5.99,6.06,90.0,41.0,2,2,11.0,6.1,6.1,5.92466666666665
11838,6.72,6.47,6.22,103.0,72.0,4,0,11.0,6.7,6.7,6.795333333333352
11839,6.37,6.1,6.38,101.0,67.0,4,3,7.0,6.1,6.1,6.531000000000002
11840,6.19,6.31,6.12,124.0,74.0,2,1,7.0,6.7,6.7,6.6980000000000235
11841,6.05,6.04,5.83,88.0,50.0,2,1,3.0,5.9,5.9,5.87600000000002
11842,6.95,5.96,6.63,118.0,70.0,10,0,5.0,6.9,6.9,6.97666666666669
11843,6.08,6.36,6.57,102.0,73.0,10,0,3.0,7.1,7.1,7.005666666666642
11844,7.06,6.85,6.53,122.0,68.0,12,3,10.0,7.2,7.2,7.237000000000016
11845,6.89,6.89,6.91,113.0,41.0,2,0,11.0,6.3,6.3,6.587333333333316
11846,6.03,6.03,6.03,93.0,33.0,4,0,8.0,5.9,5.9,5.889999999999992
11847,6.7,7.17,6.35,112.0,51.0,12,0,7.0,6.7,6.7,6.670000000000019
11848,6.57,7.44,5.99,119.0,62.0,4,0,11.0,8.5,8.5,6.747333333333335
11849,6.04,6.78,6.36,83.0,72.0,2,1,10.0,6.5,6.5,6.596666666666668
11850,6.68,6.43,5.97,151.0,42.0,0,2,7.0,6.7,6.7,6.52000000000002
11851,5.99,6.62,6.04,92.0,49.0,10,0,7.0,5.9,5.9,5.953666666666685
11852,6.22,6.23,5.84,97.0,68.0,2,1,11.0,5.8,5.8,6.584333333333339
11853,5.0,5.14,5.98,101.0,31.0,2,2,11.0,5.0,5.0,5.022333333333331
11854,3.82,5.4,3.96,76.0,44.0,2,1,4.0,3.2,3.2,3.4640000000000084
11855,7.31,7.65,6.26,113.0,90.0,2,0,12.0,7.7,7.7,7.677000000000006
11856,6.23,6.68,6.15,172.0,57.0,6,0,10.0,6.0,6.0,6.586333333333332
11857,4.5,5.93,5.89,91.0,31.0,2,0,4.0,6.0,6.0,5.474333333333335
11858,6.34,6.05,5.81,120.0,47.0,6,0,8.0,7.1,7.1,6.269333333333333
11859,6.92,6.8,6.48,107.0,70.0,10,0,4.0,6.6,6.6,7.078666666666663
11860,6.47,6.07,5.97,124.0,48.0,0,2,5.0,7.1,7.1,6.8236666666666395
11861,5.67,5.94,6.09,110.0,42.0,2,0,9.0,4.5,4.5,4.968666666666667
11862,6.14,6.31,6.07,100.0,44.0,12,2,8.0,6.4,6.4,6.28900000000002
11863,7.42,7.44,6.21,95.0,77.0,2,1,11.0,7.2,7.2,7.319666666666683
11864,6.92,6.94,6.68,84.0,88.0,2,1,6.0,7.1,7.1,7.242666666666638
11865,6.56,6.14,6.11,121.0,66.0,10,2,7.0,7.1,7.1,6.9516666666666405
11866,6.45,6.26,6.54,114.0,54.0,10,2,4.0,6.7,6.7,6.647000000000021
11867,7.08,6.7,5.97,115.0,68.0,4,2,1.0,6.6,6.6,6.84099999999998
11868,6.34,6.4,5.9,106.0,45.0,4,2,3.0,6.3,6.3,6.263666666666663
11869,6.37,6.5,6.33,120.0,40.0,4,2,5.0,6.2,6.2,6.2393333333333585
11870,6.0,4.88,5.36,82.0,24.0,2,2,6.0,6.4,6.4,6.01733333333335
11871,6.23,6.38,6.46,130.0,62.0,2,0,11.0,7.3,7.3,7.1119999999999814
11872,6.07,6.23,6.0,102.0,42.0,3,0,8.0,6.6,6.6,6.42833333333331
11873,6.22,7.12,6.04,94.0,38.0,2,3,1.0,6.1,6.1,6.095999999999981
11874,5.8,6.79,6.14,132.0,67.0,12,0,11.0,7.3,7.3,7.109333333333316
11875,5.66,5.88,6.0,109.0,29.0,12,0,1.0,5.0,5.0,5.466000000000008
11876,7.08,7.9,6.27,159.0,68.0,12,0,7.0,7.5,7.5,7.921
11877,6.55,5.7,6.16,106.0,40.0,0,2,7.0,5.7,5.7,6.082000000000007
11878,6.89,6.93,6.73,118.0,41.0,2,0,5.0,7.5,7.5,7.182333333333334
11879,7.3,7.06,6.39,123.0,61.0,10,0,11.0,7.3,7.3,7.312666666666655
11880,6.39,6.81,6.25,122.0,54.0,6,0,10.0,6.7,6.7,6.649666666666684
11881,5.81,6.46,5.64,108.0,26.0,12,0,1.0,5.1,5.1,5.5476666666666725
11882,7.15,6.23,6.27,105.0,74.0,4,0,11.0,7.3,7.3,7.313666666666651
11883,5.93,5.8,5.86,139.0,32.0,12,2,5.0,5.4,5.4,5.610666666666688
11884,6.45,6.59,6.39,125.0,58.0,2,2,12.0,6.8,6.8,6.6769999999999765
11885,6.45,6.45,6.16,115.0,60.0,10,0,7.0,6.2,6.2,6.284666666666688
11886,6.78,7.98,6.37,189.0,61.0,4,0,12.0,8.6,8.6,8.061333333333302
11887,6.18,6.6,6.1,97.0,60.0,2,2,9.0,6.6,6.6,6.576333333333305
11888,6.55,6.0,6.36,82.0,16.0,2,0,1.0,6.6,6.6,6.403333333333309
11889,5.41,5.75,6.05,86.0,52.0,6,0,8.0,5.8,5.8,5.7126666666666495
11890,5.89,5.87,5.85,97.0,36.0,4,0,1.0,5.9,5.9,5.811666666666689
11891,6.19,6.07,5.93,114.0,41.0,2,1,10.0,4.9,4.9,5.329000000000014
11892,5.96,5.77,6.01,124.0,56.0,2,0,8.0,5.7,5.7,5.853333333333353
11893,6.48,6.55,6.57,124.0,81.0,4,0,12.0,7.2,7.2,7.123000000000015
11894,5.63,5.98,6.0,119.0,60.0,10,0,5.0,6.0,6.0,6.100666666666668
11895,6.2,6.35,6.43,120.0,40.0,4,2,9.0,6.5,6.5,6.425333333333333
11896,6.68,6.77,6.34,100.0,64.0,2,0,11.0,6.5,6.5,6.580666666666666
11897,5.74,6.21,5.34,91.0,37.0,12,0,9.0,4.8,4.8,5.033666666666649
11898,6.64,6.64,6.12,113.0,76.0,2,0,6.0,6.7,6.7,6.7946666666666875
11899,6.89,7.45,6.2,169.0,58.0,10,0,10.0,8.0,8.0,7.677333333333334
11900,6.91,6.99,5.58,107.0,66.0,2,0,8.0,8.1,8.1,6.985999999999993
11901,7.48,7.78,6.65,178.0,92.0,4,2,12.0,8.8,8.8,8.417333333333334
11902,5.74,6.1,5.62,130.0,42.0,0,2,4.0,5.2,5.2,5.304000000000018
11903,6.08,6.68,6.73,132.0,48.0,4,2,3.0,6.5,6.5,6.506666666666664
11904,6.78,6.31,6.27,136.0,63.0,2,2,7.0,6.8,6.8,7.053333333333328
11905,7.22,6.16,6.2,88.0,43.0,2,2,5.0,6.4,6.4,6.396666666666686
11906,6.09,6.27,5.81,111.0,37.0,4,0,4.0,6.1,6.1,6.022666666666643
11907,5.6,5.6,6.33,114.0,51.0,0,1,12.0,5.7,5.7,5.960333333333332
11908,5.62,6.7,6.03,122.0,25.0,12,0,2.0,5.7,5.7,5.613333333333352
11909,6.68,6.44,6.36,123.0,59.0,12,2,5.0,6.1,6.1,6.922000000000004
11910,5.33,5.3,6.11,92.0,16.0,12,0,3.0,4.3,4.3,4.687999999999982
11911,6.68,6.71,6.36,87.0,71.0,2,1,6.0,7.7,7.7,7.40400000000001
11912,5.47,5.86,5.55,94.0,33.0,2,1,2.0,5.1,5.1,5.295666666666671
11913,6.56,6.74,6.45,140.0,62.0,4,0,7.0,7.3,7.3,7.175999999999985
11914,6.26,7.01,6.18,122.0,57.0,4,2,3.0,6.1,6.1,6.314999999999978
11915,5.66,5.25,5.53,82.0,26.0,2,2,10.0,6.2,6.2,5.761666666666685
11916,5.87,7.52,6.26,111.0,51.0,2,0,4.0,6.0,6.0,6.148333333333331
11917,6.0,5.68,5.86,121.0,24.0,4,0,10.0,6.0,6.0,5.957333333333335
11918,6.52,5.86,6.33,127.0,63.0,4,0,9.0,6.9,6.9,6.844000000000025
11919,6.5,6.2,5.89,105.0,70.0,2,0,5.0,6.4,6.4,6.760333333333333
11920,6.32,6.56,5.97,123.0,85.0,2,0,6.0,7.0,7.0,6.949000000000005
11921,5.7,6.76,6.02,114.0,43.0,4,0,2.0,6.1,6.1,6.0186666666666495
11922,6.16,6.7,5.82,128.0,64.0,2,1,7.0,6.6,6.6,6.685666666666642
11923,6.33,6.65,6.04,100.0,46.0,4,0,2.0,7.1,7.1,6.7989999999999755
11924,6.15,6.18,6.6,107.0,50.0,12,0,6.0,6.6,6.6,6.469333333333314
11925,6.31,6.2,6.27,88.0,57.0,10,0,4.0,6.2,6.2,6.219000000000019
11926,6.36,6.57,6.45,124.0,71.0,2,2,10.0,7.5,7.5,6.785000000000008
11927,6.33,6.15,6.16,104.0,46.0,2,2,10.0,6.3,6.3,6.274666666666651
11928,6.13,6.22,6.33,99.0,64.0,4,1,12.0,7.2,7.2,6.9666666666666845
11929,6.0,6.68,6.32,124.0,47.0,2,0,4.0,6.0,6.0,6.203666666666661
11930,5.78,5.4,5.99,86.0,50.0,2,1,5.0,6.2,6.2,6.057000000000022
11931,6.69,6.58,6.77,130.0,57.0,4,0,6.0,7.6,7.6,7.3273333333333115
11932,5.83,5.81,6.0,100.0,33.0,6,0,3.0,6.6,6.6,5.551666666666672
11933,5.58,6.51,6.54,98.0,60.0,2,2,9.0,7.0,7.0,6.478000000000002
11934,6.9,7.44,6.2,169.0,91.0,4,0,7.0,8.6,8.6,8.156666666666641
11935,6.01,6.13,5.46,93.0,36.0,2,0,2.0,6.0,6.0,5.8633333333333315
11936,6.88,6.66,6.59,111.0,47.0,4,0,1.0,6.7,6.7,6.753000000000022
11937,5.45,6.18,6.15,102.0,51.0,2,2,6.0,5.9,5.9,5.865333333333354
11938,6.9,7.0,6.1,91.0,69.0,2,0,9.0,6.7,6.7,6.817000000000021
11939,6.23,6.43,6.05,98.0,52.0,12,0,8.0,6.1,6.1,6.175666666666649
11940,6.44,6.74,6.45,127.0,44.0,10,2,1.0,6.7,6.7,6.61733333333335
11941,6.63,6.45,5.94,127.0,65.0,4,0,9.0,6.8,6.8,6.610999999999997
11942,5.12,5.7,5.79,100.0,19.0,2,2,4.0,5.1,5.1,5.0609999999999875
11943,5.52,6.01,4.77,93.0,19.0,6,0,4.0,4.5,4.5,4.88966666666667
11944,6.56,5.88,6.73,103.0,64.0,0,1,12.0,6.4,6.4,6.5516666666666845
11945,7.34,6.76,6.31,113.0,74.0,4,3,10.0,7.2,7.2,7.4576666666666585
11946,7.03,6.79,6.1,88.0,79.0,2,1,6.0,7.3,7.3,7.248333333333322
11947,6.76,6.57,6.65,117.0,53.0,2,1,5.0,6.9,6.9,6.819333333333332
11948,6.5,7.14,6.69,101.0,48.0,2,0,1.0,6.6,6.6,6.648666666666644
11949,6.91,6.56,6.45,170.0,78.0,4,0,1.0,7.6,7.6,7.520666666666637
11950,6.54,7.06,6.68,162.0,57.0,12,0,2.0,7.1,7.1,7.062999999999969
11951,5.8,6.47,6.27,131.0,47.0,12,2,3.0,6.5,6.5,6.451333333333331
11952,5.55,6.5,5.64,108.0,42.0,6,0,10.0,6.1,6.1,5.910999999999985
11953,6.92,7.01,6.41,118.0,65.0,4,0,10.0,6.9,6.9,7.055666666666666
11954,6.35,6.41,6.22,97.0,73.0,2,0,1.0,7.1,7.1,6.904999999999983
11955,5.9,5.99,5.89,97.0,59.0,2,2,2.0,6.9,6.9,6.613666666666688
11956,5.99,6.68,5.98,113.0,44.0,10,2,10.0,7.0,7.0,6.586666666666669
11957,5.48,6.3,6.21,108.0,52.0,4,0,3.0,6.6,6.6,6.382666666666641
11958,5.89,6.3,6.56,106.0,38.0,2,2,6.0,4.9,4.9,5.2300000000000155
11959,5.73,5.95,6.21,98.0,58.0,10,0,5.0,6.2,6.2,6.145333333333355
11960,6.14,6.02,6.13,121.0,60.0,4,2,6.0,7.0,7.0,6.7746666666666675
11961,6.93,6.86,6.75,104.0,64.0,0,2,7.0,7.3,7.3,7.173999999999986
11962,6.4,6.68,6.51,97.0,68.0,6,0,4.0,6.8,6.8,6.667333333333335
11963,7.1,7.01,6.88,75.0,59.0,5,1,6.0,7.1,7.1,7.064333333333302
11964,6.42,6.3,6.16,88.0,49.0,2,2,7.0,6.2,6.2,6.236666666666678
11965,5.75,6.36,6.32,94.0,48.0,0,1,6.0,6.6,6.6,6.4086666666666465
11966,7.2,6.9,6.59,136.0,51.0,0,1,5.0,6.5,6.5,6.671666666666667
11967,7.12,6.67,6.03,78.0,70.0,2,1,12.0,7.4,7.4,7.1326666666666565
11968,7.18,6.44,6.76,77.0,83.0,4,1,9.0,7.4,7.4,7.398666666666694
11969,6.62,6.9,6.36,142.0,54.0,0,1,5.0,6.6,6.6,6.658666666666639
11970,7.18,6.9,6.36,140.0,68.0,0,2,5.0,7.6,7.6,7.6023333333333065
11971,6.53,6.76,6.37,127.0,37.0,12,0,7.0,6.6,6.6,6.302666666666671
11972,6.34,6.37,6.44,110.0,45.0,4,3,10.0,7.1,7.1,6.819999999999976
11973,6.83,6.9,6.33,115.0,54.0,2,1,4.0,6.9,6.9,6.600999999999993
11974,6.36,6.58,5.92,111.0,55.0,2,3,1.0,6.2,6.2,6.262333333333353
11975,6.6,6.49,5.91,137.0,68.0,2,0,6.0,7.1,7.1,7.0606666666666404
11976,6.41,6.25,6.42,97.0,67.0,2,2,6.0,6.8,6.8,6.727666666666672
11977,7.01,5.9,6.19,122.0,67.0,12,0,9.0,7.2,7.2,7.109333333333346
11978,6.29,6.16,6.35,103.0,61.0,2,0,3.0,6.7,6.7,6.577333333333351
11979,6.32,5.99,6.19,129.0,28.0,2,2,2.0,6.4,6.4,6.092666666666683
11980,6.53,6.24,6.08,90.0,61.0,6,0,12.0,7.1,7.1,6.412000000000007
11981,6.16,6.28,6.93,111.0,70.0,6,3,7.0,7.5,7.5,7.382
11982,6.02,6.83,5.67,108.0,63.0,2,0,4.0,6.8,6.8,6.719999999999979
11983,5.54,5.24,5.53,84.0,66.0,4,0,1.0,5.5,5.5,5.4273333333333325
11984,6.9,6.73,5.93,100.0,31.0,2,0,11.0,6.3,6.3,6.268666666666646
11985,6.2,5.99,5.75,112.0,48.0,2,2,2.0,6.7,6.7,6.432333333333349
11986,6.76,6.66,6.42,126.0,75.0,10,2,1.0,7.4,7.4,7.298666666666689
11987,6.06,6.27,6.27,111.0,54.0,12,0,8.0,6.9,6.9,6.6546666666666905
11988,6.41,6.56,6.61,136.0,64.0,4,0,5.0,6.9,6.9,6.936000000000014
11989,6.71,7.0,6.34,94.0,48.0,2,0,10.0,6.1,6.1,6.326333333333315
11990,6.23,5.69,6.47,114.0,39.0,2,1,9.0,6.8,6.8,6.5243333333333124
11991,5.4,6.25,6.07,123.0,47.0,2,2,3.0,6.2,6.2,6.021333333333347
11992,4.95,5.5,5.26,90.0,14.0,2,3,9.0,5.5,5.5,5.17333333333333
11993,6.86,6.55,6.6,124.0,68.0,2,2,5.0,7.2,7.2,7.183333333333347
11994,8.3,8.45,8.3,87.0,78.0,4,3,8.0,8.3,8.3,8.276
11995,6.49,7.26,6.41,118.0,58.0,2,0,12.0,7.4,7.4,6.711999999999996
11996,6.1,6.18,6.0,96.0,62.0,2,0,9.0,6.4,6.4,6.332666666666692
11997,6.82,6.73,6.11,90.0,84.0,2,1,5.0,7.9,7.9,7.253666666666678
11998,5.9,5.8,5.86,92.0,66.0,2,2,1.0,5.9,5.9,5.843666666666687
11999,5.75,6.3,6.46,118.0,70.0,2,2,4.0,6.8,6.8,6.535000000000001
12000,6.08,6.38,6.56,107.0,69.0,2,0,6.0,6.8,6.8,6.879666666666646
12001,6.58,6.41,5.38,87.0,66.0,2,0,10.0,6.3,6.3,6.454333333333338
12002,6.6,6.32,6.06,105.0,68.0,2,0,1.0,6.6,6.6,6.644999999999979
12003,5.64,5.95,5.78,106.0,42.0,4,0,1.0,5.4,5.4,5.512000000000013
12004,6.92,7.19,6.62,103.0,83.0,2,0,5.0,7.3,7.3,7.295999999999991
12005,6.78,6.85,6.26,137.0,43.0,10,2,9.0,6.6,6.6,6.628666666666642
12006,6.1,6.1,5.39,93.0,52.0,2,0,5.0,6.0,6.0,6.012999999999995
12007,5.6,5.6,6.21,81.0,59.0,11,3,6.0,6.1,6.1,5.855666666666664
12008,6.37,6.55,6.38,100.0,73.0,4,3,2.0,6.4,6.4,6.457333333333352
12009,5.78,6.54,6.46,105.0,59.0,10,0,3.0,6.5,6.5,6.281999999999997
12010,6.26,7.02,7.15,124.0,75.0,4,0,2.0,7.4,7.4,7.464666666666693
12011,5.77,6.05,5.85,100.0,52.0,2,2,6.0,6.5,6.5,6.285666666666663
12012,6.29,6.3,6.45,99.0,61.0,4,3,5.0,6.8,6.8,6.602333333333329
12013,6.28,5.99,6.02,126.0,43.0,12,0,6.0,6.5,6.5,6.462000000000001
