,ProductionBudget,Director_Avg_Rating,OMDB_Runtime,ReleaseMonth,Writer_Avg_Rating,OMDB_imdbRating,orig_index,actual,predictions
1662,38000000,6.5,90.0,10.0,6.63,6.4,1685,6.4,6.6084895
1663,38000000,6.45,118.0,10.0,7.06,6.4,1686,6.4,6.986913
1664,38000000,7.05,122.0,10.0,7.0,6.9,1687,6.9,7.152089
1665,38000000,5.78,90.0,11.0,5.2,5.2,1688,5.2,5.094813
1666,38000000,5.45,97.0,7.0,5.45,4.7,1689,4.7,5.1132984
1667,37500000,6.76,126.0,1.0,7.13,7.0,1690,7.0,7.191748
1668,37500000,6.54,110.0,5.0,5.98,5.7,1691,5.7,6.1827917
1669,37500000,7.41,138.0,9.0,7.41,7.1,1692,7.1,7.623891
1670,37500000,6.62,130.0,10.0,7.09,7.2,1693,7.2,7.0978055
1671,37000000,5.96,122.0,11.0,5.25,5.3,1694,5.3,5.4525766
1672,37000000,7.28,133.0,11.0,7.02,7.6,1695,7.6,7.2701244
1673,37000000,7.3,125.0,9.0,7.41,7.5,1696,7.5,7.553562
1674,37000000,6.3,113.0,9.0,6.64,6.8,1697,6.8,6.6137996
1675,37000000,6.77,100.0,2.0,5.55,6.9,1698,6.9,5.858696
1676,37000000,7.28,96.0,9.0,7.27,7.0,1699,7.0,7.3660517
1677,37000000,6.12,98.0,4.0,6.35,6.3,1700,6.3,6.278783
1678,37000000,6.0,96.0,4.0,6.01,6.0,1701,6.0,5.943205
1679,37000000,6.1,110.0,2.0,6.08,6.1,1702,6.1,6.090994
1680,37000000,6.36,107.0,2.0,5.5,5.5,1703,5.5,5.6427765
1681,37000000,6.52,114.0,1.0,6.17,6.0,1704,6.0,6.32607
1682,37000000,5.8,81.0,7.0,4.92,4.5,1705,4.5,4.931496
1683,37000000,7.41,188.0,1.0,7.41,8.0,1706,8.0,7.780532
1684,37000000,6.82,105.0,5.0,6.86,5.4,1707,5.4,6.9426284
1685,37000000,3.8,81.0,3.0,3.8,3.8,1708,3.8,3.4350486
1686,36000000,7.6,136.0,10.0,7.32,7.6,1709,7.6,7.6126328
1687,36000000,7.05,116.0,2.0,7.1,7.1,1710,7.1,7.237586
1688,36000000,5.52,93.0,9.0,5.99,6.3,1711,6.3,5.7665987
1689,36000000,6.1,134.0,10.0,6.24,6.1,1712,6.1,6.301099
1690,36000000,5.8,99.0,3.0,6.12,6.4,1713,6.4,5.951987
1691,36000000,6.55,93.0,5.0,6.58,7.0,1714,7.0,6.6061516
1692,36000000,6.3,107.0,9.0,6.56,6.4,1715,6.4,6.5390325
1693,36000000,6.48,93.0,8.0,5.82,5.6,1716,5.6,5.9865675
1694,36000000,6.64,97.0,12.0,6.36,6.8,1717,6.8,6.4669657
1695,36000000,6.74,109.0,4.0,6.4,6.0,1718,6.0,6.5847197
1696,36000000,5.83,104.0,2.0,6.05,5.8,1719,5.8,5.9062376
1697,36000000,6.78,127.0,1.0,6.79,6.7,1720,6.7,6.9480357
1698,36000000,6.84,130.0,1.0,6.38,6.7,1721,6.7,6.667929
1699,36000000,7.33,106.0,10.0,7.52,7.7,1722,7.7,7.5935616
1700,36000000,4.9,95.0,1.0,5.32,5.3,1723,5.3,4.8304796
1701,36000000,6.27,122.0,3.0,5.7,5.7,1724,5.7,5.89763
1702,36000000,6.53,128.0,4.0,6.5,5.7,1725,5.7,6.641378
1703,35200000,5.8,95.0,3.0,5.6,5.5,1726,5.5,5.3845453
1704,35000000,6.68,135.0,9.0,6.96,7.3,1727,7.3,7.038829
1705,35000000,6.86,100.0,6.0,6.24,7.7,1728,7.7,6.4777555
1706,35000000,6.79,129.0,11.0,7.07,7.6,1729,7.6,7.135667
1707,35000000,6.93,126.0,6.0,6.81,7.5,1730,7.5,6.9955015
1708,35000000,6.6,95.0,6.0,6.17,6.6,1731,6.6,6.3096986
1709,35000000,7.28,110.0,12.0,7.38,7.6,1732,7.6,7.4773602
1710,35000000,6.69,118.0,5.0,6.84,6.7,1733,6.7,6.920213
1711,35000000,6.57,98.0,9.0,6.52,7.0,1734,7.0,6.5760765
1712,35000000,6.02,111.0,2.0,5.64,5.7,1735,5.7,5.6391487
1713,35000000,6.64,109.0,6.0,6.55,6.9,1736,6.9,6.6600127
1714,35000000,6.02,98.0,7.0,6.72,6.9,1737,6.9,6.548928
1715,35000000,6.5,88.0,3.0,6.25,5.6,1738,5.6,6.300492
1716,35000000,6.54,125.0,7.0,6.2,6.2,1739,6.2,6.404005
1717,35000000,5.87,122.0,3.0,6.5,6.5,1740,6.5,6.39067
1718,35000000,6.79,125.0,12.0,6.83,7.5,1741,7.5,6.942612
1719,35000000,5.96,123.0,3.0,6.52,6.8,1742,6.8,6.442956
1720,35000000,6.25,99.0,5.0,6.0,6.1,1743,6.1,6.0569067
1721,35000000,7.59,128.0,11.0,6.94,7.3,1744,7.3,7.3018804
1722,35000000,7.33,162.0,12.0,7.18,7.4,1745,7.4,7.481069
1723,35000000,6.15,100.0,1.0,5.72,5.5,1746,5.5,5.7031913
1724,35000000,5.77,105.0,3.0,5.77,5.9,1747,5.9,5.6284204
1725,35000000,6.54,134.0,12.0,6.5,6.2,1748,6.2,6.636396
1726,35000000,6.71,138.0,9.0,6.85,8.2,1749,8.2,6.9744444
1727,35000000,5.94,100.0,7.0,6.03,6.3,1750,6.3,5.9792004
1728,35000000,6.59,90.0,9.0,5.34,6.4,1751,6.4,5.6384635
1729,35000000,6.23,91.0,11.0,5.93,7.4,1752,7.4,5.9889092
1730,35000000,6.12,107.0,8.0,6.43,6.4,1753,6.4,6.3858976
1731,35000000,6.63,108.0,7.0,5.6,5.9,1754,5.9,5.916269
1732,35000000,5.71,85.0,4.0,5.23,5.5,1755,5.5,5.1155005
1733,35000000,6.65,123.0,10.0,7.11,7.2,1756,7.2,7.1063643
1734,35000000,6.65,132.0,3.0,6.46,6.5,1757,6.5,6.665804
1735,35000000,6.58,109.0,7.0,6.3,6.5,1758,6.5,6.450037
1736,35000000,6.4,92.0,5.0,5.95,5.7,1759,5.7,6.046909
1737,35000000,5.65,87.0,3.0,5.86,6.2,1760,6.2,5.5489798
1738,35000000,6.0,109.0,10.0,6.96,6.9,1761,6.9,6.741283
1739,35000000,7.1,122.0,6.0,7.52,7.1,1762,7.1,7.5723586
1740,35000000,5.66,88.0,11.0,6.07,5.3,1763,5.3,5.8821363
1741,35000000,6.71,202.0,11.0,7.34,7.7,1764,7.7,7.502713
1742,35000000,6.36,114.0,6.0,7.3,7.3,1765,7.3,7.1407757
1743,35000000,6.13,90.0,10.0,5.99,5.6,1766,5.6,5.99284
1744,35000000,6.5,130.0,1.0,6.79,6.5,1767,6.5,6.8636127
1745,35000000,5.9,98.0,7.0,5.9,5.9,1768,5.9,5.853911
1746,35000000,6.2,91.0,7.0,5.01,5.2,1769,5.2,5.167345
1747,35000000,6.9,127.0,2.0,7.32,7.7,1770,7.7,7.381894
1748,35000000,5.75,100.0,10.0,5.3,5.3,1771,5.3,5.2592916
1749,35000000,5.86,100.0,3.0,5.89,6.6,1772,6.6,5.7641797
1750,35000000,7.28,104.0,3.0,6.86,6.2,1773,6.2,7.100807
1751,35000000,5.93,112.0,5.0,5.8,5.8,1774,5.8,5.815178
1752,35000000,5.96,101.0,12.0,7.02,6.8,1775,6.8,6.7456026
1753,35000000,7.33,109.0,10.0,7.52,6.7,1776,6.7,7.6022515
1754,35000000,5.3,104.0,4.0,5.2,5.3,1777,5.3,4.9093184
1755,35000000,7.11,137.0,11.0,7.0,6.5,1778,6.5,7.210763
1756,35000000,5.8,106.0,11.0,6.4,5.8,1779,5.8,6.245097
1757,35000000,6.73,94.0,8.0,6.1,6.1,1780,6.1,6.3055496
1758,35000000,6.1,87.0,5.0,5.18,5.1,1781,5.1,5.244337
1759,35000000,6.75,123.0,12.0,7.01,7.1,1782,7.1,7.058634
1760,35000000,6.73,113.0,10.0,7.08,7.0,1783,7.0,7.0842667
1761,35000000,6.56,104.0,12.0,7.3,7.2,1784,7.2,7.162353
1762,35000000,4.0,102.0,12.0,5.92,4.0,1785,4.0,4.9913673
1763,35000000,6.1,95.0,11.0,5.26,4.9,1786,4.9,5.390479
1764,35000000,7.05,150.0,3.0,7.7,8.5,1787,8.5,7.7731986
1765,35000000,6.41,113.0,5.0,5.6,5.5,1788,5.5,5.8459983
1766,35000000,6.84,122.0,10.0,6.47,6.7,1789,6.7,6.688423
1767,35000000,6.48,96.0,6.0,6.6,6.6,1790,6.6,6.610035
1768,35000000,6.16,110.0,8.0,6.25,6.1,1791,6.1,6.2725034
1769,35000000,5.7,91.0,1.0,5.8,5.7,1792,5.7,5.471648
1770,35000000,5.7,101.0,2.0,5.89,5.2,1793,5.2,5.670309
1771,35000000,6.63,101.0,1.0,6.16,6.2,1794,6.2,6.3143916
1772,35000000,6.0,108.0,11.0,6.27,6.3,1795,6.3,6.2196655
1773,35000000,6.26,106.0,9.0,5.8,5.1,1796,5.1,5.9415693
1774,35000000,6.5,111.0,12.0,6.23,6.5,1797,6.5,6.3608027
1775,35000000,4.6,75.0,3.0,5.58,4.6,1798,4.6,4.860174
1776,35000000,5.92,112.0,2.0,6.17,6.7,1799,6.7,6.1065006
1777,35000000,5.58,101.0,10.0,5.69,5.2,1800,5.2,5.5676455
1778,35000000,6.36,102.0,3.0,6.43,6.2,1801,6.2,6.4425664
1779,35000000,7.11,155.0,11.0,6.52,6.6,1802,6.6,6.899179
1780,35000000,6.65,123.0,9.0,6.55,6.5,1803,6.5,6.6907887
1781,35000000,6.72,109.0,11.0,6.91,6.5,1804,6.5,6.9402213
1782,35000000,6.45,140.0,12.0,6.91,6.6,1805,6.6,6.9287667
1783,35000000,6.8,112.0,3.0,6.07,6.6,1806,6.6,6.351409
1784,35000000,6.0,96.0,4.0,6.39,6.3,1807,6.3,6.262124
1785,35000000,5.7,96.0,8.0,6.08,5.7,1808,5.7,5.9213185
1786,35000000,7.41,130.0,1.0,7.41,7.4,1809,7.4,7.629771
1787,35000000,5.9,104.0,7.0,5.9,5.9,1810,5.9,5.875177
1788,35000000,6.42,91.0,8.0,6.45,6.5,1811,6.5,6.458579
1789,35000000,6.78,109.0,1.0,6.1,6.1,1812,6.1,6.349586
1790,35000000,5.5,76.0,8.0,5.5,5.5,1813,5.5,5.1588454
1791,35000000,6.71,107.0,2.0,7.11,7.2,1814,7.2,7.1091614
1792,35000000,6.23,97.0,2.0,6.31,5.0,1815,5.0,6.2779083
1793,35000000,6.31,96.0,12.0,6.65,6.8,1816,6.8,6.572226
1794,35000000,6.9,132.0,9.0,6.48,6.5,1817,6.5,6.7452335
1795,35000000,5.3,92.0,4.0,3.9,3.9,1818,3.9,4.1419797
1796,35000000,6.75,118.0,1.0,6.3,6.2,1819,6.2,6.52997
1797,35000000,6.52,98.0,9.0,6.16,6.3,1820,6.3,6.2902946
1798,35000000,5.2,93.0,9.0,5.32,5.2,1821,5.2,4.903738
1799,35000000,6.77,92.0,11.0,6.83,6.2,1822,6.2,6.852375
1800,35000000,6.53,115.0,1.0,5.88,5.8,1823,5.8,6.104379
1801,35000000,7.03,139.0,5.0,7.03,6.8,1824,6.8,7.230502
1802,35000000,5.52,94.0,8.0,6.21,5.9,1825,5.9,5.9522524
1803,35000000,6.68,105.0,12.0,5.73,5.7,1826,5.7,6.0310717
1804,35000000,5.53,83.0,8.0,5.27,4.4,1827,4.4,5.030405
1805,35000000,6.84,111.0,1.0,6.95,6.7,1828,6.7,7.0463862
1806,35000000,7.4,105.0,1.0,6.72,7.2,1829,7.2,7.0448875
1807,35000000,6.44,109.0,3.0,6.33,5.7,1830,5.7,6.4168215
1808,35000000,4.8,91.0,9.0,5.92,4.8,1831,4.8,5.3148584
1809,35000000,5.98,101.0,9.0,5.89,5.5,1832,5.5,5.8935423
1810,35000000,5.85,91.0,3.0,7.04,5.4,1833,5.4,6.703942
1811,35000000,7.27,123.0,10.0,7.37,7.3,1834,7.3,7.506931
1812,35000000,7.3,97.0,11.0,6.77,7.2,1835,7.2,6.9968996
1813,35000000,6.67,141.0,12.0,7.14,7.1,1836,7.1,7.1765146
1814,35000000,7.07,179.0,4.0,7.07,6.8,1837,6.8,7.3819065
1815,35000000,5.9,103.0,12.0,5.89,5.9,1838,5.9,5.8831964
1816,35000000,6.73,102.0,9.0,6.71,5.1,1839,5.1,6.781846
1817,35000000,6.95,117.0,11.0,6.67,6.9,1840,6.9,6.858288
1818,35000000,6.31,83.0,3.0,6.65,6.2,1841,6.2,6.532365
1819,35000000,6.05,119.0,10.0,6.16,5.1,1842,5.1,6.1860595
1820,35000000,6.52,114.0,11.0,6.35,6.2,1843,6.2,6.4681635
1821,35000000,5.57,101.0,5.0,4.7,4.7,1844,4.7,4.7213607
1822,35000000,6.6,123.0,9.0,6.62,6.6,1845,6.6,6.7264977
1823,35000000,7.72,148.0,2.0,7.53,7.4,1846,7.4,7.866758
1824,35000000,6.8,114.0,2.0,6.9,6.9,1847,6.9,7.000473
1825,35000000,6.75,180.0,4.0,7.7,7.9,1848,7.9,7.7491407
1826,35000000,6.88,98.0,4.0,6.67,6.1,1849,6.1,6.8068624
1827,35000000,6.7,121.0,2.0,6.47,6.3,1850,6.3,6.6617947
1828,35000000,6.68,105.0,12.0,5.73,5.7,1851,5.7,6.0310717
1829,35000000,8.2,173.0,5.0,8.2,8.2,1852,8.2,8.583655
1830,35000000,6.94,138.0,11.0,6.73,6.7,1853,6.7,6.9549913
1831,35000000,5.99,96.0,9.0,6.1,5.5,1854,5.5,6.0468564
1832,35000000,6.33,91.0,10.0,6.22,5.3,1855,5.3,6.2504706
1833,35000000,6.18,93.0,1.0,6.58,5.7,1856,5.7,6.4568186
1834,35000000,6.65,126.0,12.0,6.72,6.8,1857,6.8,6.8164415
1835,35000000,7.55,129.0,10.0,7.4,7.7,1858,7.7,7.638236
1836,35000000,7.29,117.0,12.0,7.34,7.6,1859,7.6,7.4691696
1837,35000000,7.77,100.0,5.0,6.3,6.6,1860,6.6,6.8283396
1838,34800000,4.9,89.0,12.0,5.91,4.9,1861,4.9,5.417357
1839,34000000,7.45,113.0,6.0,7.42,7.6,1862,7.6,7.5911474
1840,34000000,6.43,113.0,9.0,6.57,6.8,1863,6.8,6.6071186
1841,34000000,7.02,123.0,4.0,6.62,7.0,1864,7.0,6.8825226
1842,34000000,7.59,139.0,10.0,7.37,7.2,1865,7.2,7.6561875
1843,34000000,6.67,104.0,8.0,5.7,5.7,1866,5.7,6.001426
1844,34000000,5.2,102.0,9.0,5.2,5.2,1867,5.2,4.8347144
1845,34000000,5.4,109.0,8.0,5.4,5.4,1868,5.4,5.166855
1846,34000000,6.3,114.0,5.0,5.83,5.5,1869,5.5,5.993926
1847,34000000,6.2,85.0,12.0,6.2,6.2,1870,6.2,6.171112
1848,34000000,6.26,119.0,12.0,6.13,6.4,1871,6.4,6.228052
1849,33500000,6.77,195.0,12.0,6.9,7.3,1872,7.3,7.17341
1850,33000000,6.84,138.0,12.0,7.4,7.7,1873,7.7,7.42117
1851,33000000,4.89,99.0,6.0,5.13,5.2,1874,5.2,4.6937695
1852,33000000,5.28,101.0,3.0,5.62,5.6,1875,5.6,5.1770244
1853,33000000,6.0,98.0,7.0,5.9,6.0,1876,6.0,5.8926344
1854,33000000,6.5,99.0,7.0,6.35,6.4,1877,6.4,6.43616
1855,33000000,5.82,105.0,8.0,5.47,5.5,1878,5.5,5.4609466
1856,33000000,6.7,124.0,4.0,6.6,6.4,1879,6.4,6.7645907
1857,33000000,5.3,97.0,9.0,5.51,5.3,1880,5.3,5.18209
1858,33000000,6.6,99.0,11.0,6.49,6.6,1881,6.6,6.5616465
1859,33000000,6.2,90.0,8.0,6.27,6.0,1882,6.0,6.2360024
1860,33000000,6.97,94.0,4.0,6.68,6.5,1883,6.5,6.835375
1861,33000000,6.0,105.0,3.0,6.0,5.9,1884,5.9,5.9766994
1862,33000000,6.9,124.0,4.0,6.0,6.0,1885,6.0,6.3807735
1863,33000000,5.87,118.0,5.0,6.52,6.7,1886,6.7,6.402528
1864,33000000,6.77,105.0,7.0,7.03,7.0,1887,7.0,7.050113
1865,33000000,5.9,92.0,10.0,6.18,5.9,1888,5.9,6.0698333
1866,32500000,6.4,125.0,5.0,6.75,6.8,1889,6.8,6.776897
1867,32500000,7.48,124.0,1.0,7.45,7.6,1890,7.6,7.669213
1868,32500000,5.6,89.0,4.0,5.82,5.6,1891,5.6,5.5282097
1869,32500000,5.72,98.0,2.0,5.31,5.6,1892,5.6,5.195847
1870,32000000,7.03,97.0,11.0,5.8,7.1,1893,7.1,6.184314
1871,32000000,6.44,123.0,7.0,6.12,6.4,1894,6.4,6.3081074
1872,32000000,6.55,107.0,6.0,6.57,6.6,1895,6.6,6.6422057
1873,32000000,4.95,99.0,1.0,6.18,5.2,1896,5.2,5.538573
1874,32000000,6.2,92.0,6.0,6.2,5.9,1897,5.9,6.1806197
1875,32000000,6.69,101.0,11.0,6.69,6.9,1898,6.9,6.747168
1876,32000000,6.2,107.0,8.0,6.2,6.2,1899,6.2,6.241597
1877,32000000,7.33,93.0,4.0,7.5,7.5,1900,7.5,7.566346
1878,32000000,6.2,103.0,9.0,6.2,6.2,1901,6.2,6.229346
1879,32000000,7.02,129.0,11.0,6.9,7.2,1902,7.2,7.087475
1880,32000000,5.6,110.0,4.0,6.12,5.6,1903,5.6,5.9448667
1881,32000000,4.94,107.0,2.0,5.47,4.4,1904,4.4,4.9536443
1882,32000000,6.55,128.0,1.0,6.87,7.1,1905,7.1,6.9372206
1883,32000000,6.33,98.0,2.0,6.4,6.4,1906,6.4,6.3930545
1884,32000000,6.6,109.0,12.0,7.12,6.8,1907,6.8,7.0566373
1885,32000000,7.06,96.0,9.0,7.17,7.4,1908,7.4,7.222166
1886,32000000,5.9,100.0,3.0,6.39,5.9,1909,5.9,6.239368
1887,32000000,7.01,108.0,2.0,6.77,6.5,1910,6.5,6.959773
1888,32000000,6.2,90.0,4.0,6.15,5.8,1911,5.8,6.1258626
1889,32000000,7.05,141.0,10.0,7.22,7.1,1912,7.1,7.3713355
1890,32000000,6.35,102.0,9.0,6.3,6.3,1913,6.3,6.351366
1891,32000000,7.59,121.0,10.0,6.65,6.8,1914,6.8,7.0722046
1892,32000000,6.3,111.0,3.0,6.3,6.3,1915,6.3,6.3523936
1893,32000000,3.5,107.0,9.0,3.5,3.5,1916,3.5,3.1584916
1894,32000000,6.37,110.0,9.0,5.71,5.3,1917,5.3,5.9275155
1895,32000000,6.67,75.0,3.0,6.82,6.9,1918,6.9,6.774136
1896,32000000,7.15,132.0,1.0,7.15,6.8,1919,6.8,7.356599
1897,32000000,6.61,105.0,1.0,6.28,6.0,1920,6.0,6.42035
1898,32000000,5.6,93.0,10.0,5.6,5.6,1921,5.6,5.4548016
1899,31500000,6.55,113.0,4.0,6.73,6.3,1922,6.3,6.7842164
1900,31000000,6.73,128.0,4.0,6.71,7.5,1923,7.5,6.8689337
1901,31000000,7.27,138.0,11.0,6.5,7.3,1924,7.3,6.8960023
1902,31000000,6.14,143.0,1.0,6.95,7.3,1925,7.3,6.9009056
1903,31000000,7.59,99.0,3.0,7.93,8.1,1926,8.1,7.9939785
1904,31000000,6.77,99.0,7.0,6.5,6.1,1927,6.1,6.639711
1905,31000000,6.55,109.0,7.0,6.26,6.5,1928,6.5,6.4133863
1906,31000000,6.63,118.0,4.0,7.4,7.4,1929,7.4,7.325287
1907,31000000,6.78,101.0,9.0,6.65,6.9,1930,6.9,6.7542186
1908,31000000,6.25,106.0,1.0,6.55,6.4,1931,6.4,6.50905
1909,31000000,6.67,95.0,8.0,6.27,5.7,1932,5.7,6.420878
1910,30250000,6.47,105.0,10.0,6.63,6.9,1933,6.9,6.6441813
1911,30000000,6.45,105.0,6.0,7.49,7.8,1934,7.8,7.293153
1912,30000000,7.36,81.0,11.0,7.82,8.3,1935,8.3,7.763891
1913,30000000,5.58,120.0,8.0,6.82,6.9,1936,6.9,6.536101
1914,30000000,6.58,113.0,1.0,7.18,7.2,1937,7.2,7.1411777
1915,30000000,5.71,93.0,6.0,5.89,6.4,1938,6.4,5.7249246
1916,30000000,5.7,108.0,8.0,6.22,6.4,1939,6.4,6.0811405
1917,30000000,6.6,104.0,2.0,6.05,6.8,1940,6.8,6.2360153
1918,30000000,5.62,116.0,6.0,6.02,7.3,1941,7.3,5.913106
1919,30000000,6.65,135.0,3.0,6.55,7.5,1942,7.5,6.7450137
1920,30000000,6.97,113.0,9.0,7.07,7.8,1943,7.8,7.1637497
1921,30000000,7.1,112.0,8.0,7.22,7.9,1944,7.9,7.3196106
1922,30000000,6.28,92.0,6.0,6.28,6.7,1945,6.7,6.2758226
1923,30000000,6.47,99.0,11.0,6.83,6.9,1946,6.9,6.7750406
1924,30000000,6.43,90.0,11.0,6.38,6.4,1947,6.4,6.4016514
1925,30000000,6.06,115.0,8.0,6.02,6.4,1948,6.4,6.077731
1926,30000000,6.52,103.0,3.0,6.58,6.7,1949,6.7,6.629684
1927,30000000,5.92,103.0,9.0,6.25,6.4,1950,6.4,6.171417
1928,30000000,7.11,132.0,1.0,7.82,8.1,1951,8.1,7.8458395
1929,30000000,7.9,127.0,9.0,7.07,8.6,1952,8.6,7.5097957
1930,30000000,7.11,138.0,10.0,7.07,7.9,1953,7.9,7.272875
1931,30000000,6.55,118.0,12.0,6.0,6.0,1954,6.0,6.2278996
1932,30000000,6.0,96.0,11.0,6.0,6.2,1955,6.2,5.984303
1933,30000000,7.05,123.0,6.0,7.04,7.8,1957,7.8,7.203524
1934,30000000,5.9,102.0,4.0,4.6,4.6,1958,4.6,4.8515596
1935,30000000,6.1,111.0,1.0,6.2,6.1,1959,6.1,6.194259
1936,30000000,6.1,78.0,11.0,5.56,6.1,1960,6.1,5.606228
1937,30000000,6.27,118.0,8.0,6.9,6.9,1961,6.9,6.820113
1938,30000000,6.67,132.0,12.0,6.82,6.8,1962,6.8,6.91766
1939,30000000,6.26,109.0,7.0,6.09,6.8,1963,6.8,6.181244
1940,30000000,7.16,133.0,1.0,6.8,7.5,1964,7.5,7.1024885
1941,30000000,7.3,119.0,9.0,7.3,7.4,1965,7.4,7.4612117
1942,30000000,6.39,98.0,2.0,6.75,6.8,1966,6.8,6.696184
1943,30000000,6.12,111.0,10.0,5.9,5.0,1967,5.0,5.997583
1944,30000000,5.85,88.0,9.0,5.76,6.0,1968,6.0,5.6972995
1945,30000000,7.13,125.0,1.0,6.97,7.2,1969,7.2,7.198596
1946,30000000,5.7,85.0,1.0,5.9,5.7,1970,5.7,5.5750136
1947,30000000,6.19,87.0,2.0,5.92,5.4,1971,5.4,5.8844476
1948,30000000,6.95,91.0,8.0,6.8,6.9,1972,6.9,6.900545
1949,30000000,6.64,100.0,8.0,6.72,6.3,1973,6.3,6.7612886
1950,30000000,6.4,111.0,4.0,6.36,7.1,1974,7.1,6.44285
1951,30000000,6.73,118.0,10.0,6.92,7.2,1975,7.2,6.981817
1952,30000000,6.1,116.0,11.0,5.62,6.1,1976,6.1,5.788735
1953,30000000,6.0,99.0,4.0,6.22,6.0,1977,6.0,6.1429477
1954,30000000,5.55,114.0,5.0,6.62,6.0,1978,6.0,6.354857
1955,30000000,6.12,89.0,1.0,5.55,5.5,1979,5.5,5.54492
1956,30000000,5.38,95.0,8.0,5.48,5.8,1980,5.8,5.158928
1957,30000000,6.85,94.0,6.0,6.85,7.6,1981,7.6,6.9187746
1958,30000000,6.81,125.0,12.0,7.67,7.4,1982,7.4,7.5813303
1959,30000000,7.2,85.0,10.0,7.06,7.5,1983,7.5,7.156088
1960,30000000,6.6,126.0,12.0,6.78,7.0,1984,7.0,6.848713
1961,30000000,7.16,77.0,9.0,7.07,7.4,1985,7.4,7.1323547
1962,30000000,5.3,105.0,5.0,5.3,5.6,1986,5.6,5.0002294
1963,30000000,6.12,105.0,5.0,6.55,6.5,1987,6.5,6.4748955
1964,30000000,7.5,124.0,4.0,7.3,7.5,1988,7.5,7.556406
1965,30000000,6.0,126.0,2.0,6.41,6.2,1989,6.2,6.382277
1966,30000000,6.78,124.0,7.0,7.3,7.3,1990,7.3,7.3076453
1967,30000000,5.5,107.0,6.0,6.4,5.5,1991,5.5,6.1403713
1968,30000000,7.1,115.0,7.0,6.71,6.7,1992,6.7,6.9492993
1969,30000000,5.0,99.0,7.0,5.67,5.4,1993,5.4,5.149228
1970,30000000,6.19,83.0,3.0,5.89,6.5,1994,6.5,5.8521833
1971,30000000,6.81,123.0,1.0,6.86,7.8,1995,7.8,7.0046864
1972,30000000,6.56,131.0,5.0,6.56,6.3,1996,6.3,6.7058325
1973,30000000,6.24,114.0,2.0,6.37,6.2,1997,6.2,6.3953285
1974,30000000,5.7,102.0,1.0,5.39,5.2,1998,5.2,5.260645
1975,30000000,7.9,121.0,10.0,7.52,7.7,1999,7.7,7.8273664
1976,30000000,6.95,125.0,9.0,6.57,6.6,2000,6.6,6.8147984
1977,30000000,8.07,116.0,7.0,8.04,8.3,2001,8.3,8.268871
1978,30000000,7.0,140.0,1.0,6.4,7.0,2002,7.0,6.768611
1979,30000000,6.24,92.0,4.0,5.79,5.1,2003,5.1,5.8475056
1980,30000000,7.3,101.0,10.0,7.48,7.4,2005,7.4,7.545391
1981,30000000,7.2,118.0,1.0,7.3,7.2,2006,7.2,7.4502087
1982,30000000,7.2,112.0,4.0,6.97,7.2,2007,7.2,7.178392
1983,30000000,5.58,107.0,8.0,6.23,6.2,2008,6.2,6.041834
1984,30000000,7.01,99.0,5.0,6.89,6.6,2009,6.6,7.018133
1985,30000000,7.05,95.0,4.0,7.22,7.0,2010,7.0,7.2707615
1986,30000000,6.87,109.0,9.0,7.43,7.5,2011,7.5,7.389141
1987,30000000,7.1,113.0,11.0,7.5,7.5,2012,7.5,7.5222507
1988,30000000,6.81,111.0,4.0,6.8,6.8,2013,6.8,6.918971
1989,30000000,5.96,104.0,8.0,5.8,5.7,2014,5.7,5.8269386
1990,30000000,6.23,113.0,10.0,6.6,6.6,2015,6.6,6.5631604
1991,30000000,6.59,94.0,12.0,6.98,7.1,2016,7.1,6.910848
1992,30000000,6.6,107.0,11.0,7.2,7.2,2017,7.2,7.115921
1993,30000000,5.85,125.0,9.0,6.65,7.0,2018,7.0,6.5088124
1994,30000000,6.18,126.0,7.0,6.16,7.5,2019,7.5,6.2610493
1995,30000000,2.66,87.0,1.0,3.1,2.8,2020,2.8,2.5955153
1996,30000000,6.7,101.0,11.0,6.31,6.7,2021,6.7,6.4680014
1997,30000000,6.86,111.0,9.0,6.36,6.3,2022,6.3,6.5910826
1998,30000000,7.11,94.0,2.0,5.3,5.3,2023,5.3,5.772475
1999,30000000,4.7,95.0,11.0,2.83,3.6,2024,3.6,3.2270136
2000,30000000,6.55,98.0,7.0,6.46,6.1,2025,6.1,6.5348253
2001,30000000,6.4,103.0,11.0,6.67,6.5,2026,6.5,6.6426477
2002,30000000,6.6,118.0,4.0,6.6,6.6,2027,6.6,6.7179966
2003,30000000,5.89,107.0,3.0,6.43,6.3,2028,6.3,6.2946963
2004,30000000,6.5,104.0,6.0,6.5,6.5,2029,6.5,6.5669775
2005,30000000,5.48,94.0,6.0,6.04,5.4,2030,5.4,5.7631235
2006,30000000,6.61,106.0,2.0,7.12,7.1,2031,7.1,7.084795
2007,30000000,7.0,79.0,9.0,6.93,7.0,2032,7.0,6.9797316
2008,30000000,6.37,118.0,7.0,6.04,6.2,2033,6.2,6.213376
2009,30000000,6.78,139.0,8.0,6.88,6.9,2034,6.9,7.029928
2010,30000000,7.55,140.0,1.0,7.4,7.4,2035,7.4,7.6991625
2011,30000000,6.4,124.0,4.0,6.2,6.2,2036,6.2,6.3613896
2012,30000000,4.4,96.0,2.0,4.4,4.4,2037,4.4,4.1061525
2013,30000000,7.07,63.0,7.0,7.1,7.1,2038,7.1,7.094295
